,analysis_id,stratum_1,stratum_2,stratum_3,stratum_4,stratum_5,count_value,min_value,max_value,avg_value,stdev_value,median_value,p10_value,p25_value,p75_value,p90_value
58,406,22274,8507,,,,9,10.0,80.0,44.666666666666664,23.25403190846697,41.0,10.0,34.0,52.0,80.0
59,406,22281,8532,,,,7,7.0,84.0,52.857142857142854,30.17409800600824,62.0,7.0,15.0,79.0,84.0
60,406,22288,8507,,,,12,1.0,91.0,37.416666666666664,27.334488150032048,37.0,2.0,8.0,48.0,68.0
61,406,22288,8532,,,,11,23.0,77.0,47.54545454545455,20.49079616005018,49.0,25.0,26.0,61.0,77.0
62,406,22340,0,,,,7,29.0,75.0,51.285714285714285,18.812356628151665,48.0,29.0,30.0,73.0,75.0
63,406,22340,8507,,,,156,0.0,99.0,40.217948717948715,23.186841338331664,36.0,12.0,22.0,57.0,73.0
64,406,22340,8532,,,,149,0.0,98.0,41.348993288590606,24.524099061749347,40.0,8.0,21.0,61.0,75.0
65,406,22350,8507,,,,92,3.0,99.0,46.72826086956522,25.019598147206178,45.0,11.0,27.0,66.0,82.0
66,406,22350,8532,,,,83,0.0,90.0,38.144578313253014,22.72429264783399,41.0,7.0,20.0,53.0,66.0
67,406,22426,8507,,,,58,0.0,82.0,44.689655172413794,22.179654733325634,45.0,6.0,31.0,63.0,74.0
68,406,22426,8532,,,,51,0.0,98.0,46.98039215686274,26.211821910030164,42.0,14.0,26.0,73.0,80.0
69,406,22666,8507,,,,128,0.0,99.0,45.015625,24.050139350030918,46.0,10.0,27.0,65.0,75.0
70,406,22666,8532,,,,112,1.0,97.0,47.044642857142854,24.620868754974474,48.0,16.0,29.0,65.0,83.0
71,406,22820,8507,,,,86,1.0,96.0,41.0,22.60192599809869,39.0,10.0,22.0,57.0,73.0
72,406,22820,8532,,,,91,0.0,96.0,43.043956043956044,25.95462368909422,41.0,9.0,25.0,62.0,84.0
73,406,22856,8507,,,,35,1.0,98.0,44.02857142857143,24.388384065184074,40.0,15.0,26.0,68.0,76.0
74,406,22856,8532,,,,36,6.0,99.0,46.97222222222222,26.792841379860203,45.0,12.0,22.0,69.0,82.0
75,406,22955,0,,,,7,3.0,83.0,34.285714285714285,25.51936706186294,34.0,3.0,15.0,44.0,83.0
76,406,22955,8507,,,,99,0.0,98.0,43.26262626262626,25.74426262953528,44.0,5.0,22.0,61.0,77.0
77,406,22955,8532,,,,107,0.0,99.0,48.77570093457944,26.838548877910302,51.0,14.0,28.0,71.0,85.0
78,406,23034,8507,,,,60,1.0,93.0,43.65,21.95976675495902,42.0,15.0,27.0,61.0,73.0
79,406,23034,8532,,,,71,0.0,92.0,36.59154929577465,24.60347098903424,35.0,7.0,15.0,56.0,66.0
80,406,23220,8507,,,,91,3.0,97.0,41.91208791208791,24.746110065421664,40.0,8.0,23.0,59.0,76.0
81,406,23220,8532,,,,67,1.0,97.0,43.64179104477612,26.393124387335675,43.0,6.0,19.0,66.0,79.0
82,406,23304,8507,,,,61,1.0,93.0,42.26229508196721,25.16803636847358,43.0,11.0,19.0,59.0,77.0
83,406,23304,8532,,,,61,1.0,98.0,45.77049180327869,26.70792232192722,42.0,8.0,30.0,68.0,79.0
84,406,23325,8507,,,,28,1.0,97.0,49.57142857142857,21.022789347697703,48.0,28.0,33.0,57.0,76.0
85,406,23325,8532,,,,47,1.0,95.0,47.59574468085106,23.409083683261006,45.0,17.0,31.0,67.0,75.0
86,406,23653,8507,,,,7,4.0,72.0,39.0,26.43860813280457,34.0,4.0,18.0,72.0,72.0
87,406,23798,8507,,,,82,1.0,98.0,49.073170731707314,26.56730585587531,54.0,7.0,33.0,70.0,78.0
88,406,23798,8532,,,,102,0.0,95.0,41.088235294117645,25.44538042501608,40.0,6.0,21.0,61.0,77.0
89,406,23806,8507,,,,114,4.0,97.0,46.36842105263158,23.575246939986073,47.0,16.0,28.0,64.0,77.0
90,406,23806,8532,,,,93,0.0,89.0,44.13978494623656,24.917948567705455,45.0,5.0,25.0,65.0,78.0
91,406,23865,8507,,,,46,1.0,94.0,43.02173913043478,25.985884313890093,43.0,10.0,20.0,63.0,81.0
92,406,23865,8532,,,,48,1.0,77.0,32.0625,22.948977866266354,32.0,3.0,9.0,53.0,62.0
93,406,23868,8507,,,,178,0.0,98.0,42.43258426966292,24.00608338758121,44.0,8.0,24.0,58.0,75.0
94,406,23868,8532,,,,203,0.0,99.0,43.76354679802956,24.31605530865953,44.0,14.0,23.0,64.0,75.0
95,406,23986,8507,,,,21,5.0,87.0,46.42857142857143,23.387114889552812,46.0,14.0,31.0,65.0,74.0
96,406,23986,8532,,,,15,20.0,75.0,50.06666666666667,20.16881137749452,55.0,25.0,31.0,71.0,74.0
97,406,23988,8507,,,,8,1.0,88.0,47.375,32.23989321145022,35.0,1.0,17.0,73.0,88.0
98,406,24006,8507,,,,8,6.0,96.0,31.5,29.52480797082829,23.0,6.0,11.0,29.0,96.0
99,406,24134,8507,,,,211,0.0,99.0,42.91943127962085,25.844187919120742,42.0,9.0,22.0,63.0,78.0
100,406,24134,8532,,,,197,0.0,99.0,42.6243654822335,24.272076322568665,42.0,10.0,24.0,61.0,77.0
101,406,24148,8507,,,,45,4.0,91.0,43.86666666666667,20.321954093586033,43.0,19.0,25.0,58.0,71.0
102,406,24148,8532,,,,45,2.0,98.0,44.37777777777778,25.77197992966294,41.0,13.0,25.0,59.0,82.0
103,406,24609,8507,,,,14,10.0,97.0,51.785714285714285,25.23787925818153,51.0,17.0,35.0,71.0,78.0
104,406,24609,8532,,,,17,5.0,93.0,49.588235294117645,27.189287466595673,59.0,6.0,32.0,71.0,80.0
105,406,24660,0,,,,8,0.0,99.0,52.0,35.87677322646028,51.0,0.0,2.0,67.0,99.0
106,406,24660,8507,,,,259,0.0,99.0,43.683397683397686,24.533479625188303,45.0,8.0,24.0,64.0,76.0
107,406,24660,8532,,,,259,0.0,98.0,41.1042471042471,23.473734730593442,42.0,8.0,23.0,58.0,73.0
108,406,24818,8507,,,,88,0.0,99.0,45.26136363636363,22.404584053824106,43.0,10.0,35.0,57.0,76.0
109,406,24818,8532,,,,100,0.0,96.0,43.27,25.396991391052044,45.0,7.0,21.0,60.0,77.0
110,406,24897,8507,,,,6,13.0,88.0,41.666666666666664,26.45499322749236,36.0,13.0,23.0,53.0,88.0
111,406,24909,8507,,,,9,9.0,83.0,39.111111111111114,21.728117983643017,32.0,9.0,28.0,45.0,83.0
112,406,24966,8507,,,,92,3.0,98.0,44.73913043478261,22.331109510787854,45.0,11.0,28.0,59.0,71.0
113,406,24966,8532,,,,73,2.0,91.0,37.49315068493151,22.587560051983896,39.0,9.0,19.0,49.0,74.0
114,406,24970,8507,,,,81,0.0,99.0,44.666666666666664,25.63932526413283,45.0,6.0,25.0,62.0,79.0
115,406,24970,8532,,,,77,0.0,97.0,43.23376623376623,24.23888573514625,47.0,12.0,21.0,63.0,73.0
116,406,24974,8507,,,,89,2.0,93.0,42.325842696629216,24.777085858849354,44.0,10.0,18.0,60.0,74.0
117,406,24974,8532,,,,92,0.0,98.0,45.26086956521739,27.191979087739725,47.0,10.0,21.0,65.0,82.0
118,406,24977,8507,,,,103,0.0,99.0,44.737864077669904,24.603905781538714,43.0,8.0,26.0,64.0,77.0
119,406,24977,8532,,,,112,2.0,99.0,49.32142857142857,25.035187591879907,49.0,14.0,30.0,69.0,81.0
120,406,25056,8507,,,,65,0.0,94.0,45.8,23.76131309502907,49.0,11.0,24.0,62.0,76.0
121,406,25056,8532,,,,55,0.0,91.0,44.345454545454544,23.741055377503976,44.0,16.0,26.0,64.0,75.0
122,406,25297,0,,,,11,19.0,72.0,46.90909090909091,19.684788774353386,45.0,27.0,28.0,68.0,71.0
123,406,25297,8507,,,,227,1.0,98.0,47.40088105726872,24.21040877444272,51.0,8.0,29.0,66.0,77.0
124,406,25297,8532,,,,232,0.0,99.0,43.94396551724138,24.82582368963688,45.0,10.0,23.0,62.0,76.0
125,406,25572,0,,,,12,3.0,87.0,50.75,23.49516391244648,53.0,28.0,32.0,65.0,77.0
126,406,25572,8507,,,,289,0.0,98.0,44.16262975778547,24.731288971088276,44.0,9.0,25.0,63.0,76.0
127,406,25572,8532,,,,312,0.0,99.0,43.12179487179487,23.508592654620436,41.0,13.0,24.0,61.0,77.0
128,406,25844,0,,,,7,5.0,99.0,52.0,30.210373494325864,48.0,5.0,32.0,75.0,99.0
129,406,25844,8507,,,,87,1.0,90.0,39.9080459770115,25.095460621630657,42.0,6.0,14.0,59.0,73.0
130,406,25844,8532,,,,104,1.0,96.0,44.71153846153846,26.51677361684581,42.0,13.0,24.0,62.0,86.0
131,406,26378,8507,,,,24,0.0,99.0,47.375,29.54556172069342,45.0,7.0,21.0,68.0,89.0
132,406,26378,8532,,,,32,5.0,97.0,45.46875,25.521634560606834,43.0,15.0,26.0,62.0,75.0
133,406,26662,8507,,,,8,7.0,76.0,34.375,21.347047303349203,30.0,7.0,19.0,40.0,76.0
134,406,26662,8532,,,,8,1.0,97.0,52.125,31.75098423671304,48.0,1.0,23.0,72.0,97.0
135,406,26711,8507,,,,85,3.0,98.0,46.07058823529412,24.85327813737394,45.0,12.0,26.0,67.0,78.0
136,406,26711,8532,,,,86,4.0,97.0,50.02325581395349,23.559674792615226,53.0,16.0,31.0,68.0,79.0
137,406,26719,8507,,,,86,3.0,93.0,42.41860465116279,21.963319751364637,42.0,16.0,24.0,59.0,71.0
138,406,26719,8532,,,,87,0.0,97.0,43.45977011494253,24.022181899285343,48.0,11.0,24.0,61.0,76.0
139,406,26727,8507,,,,126,0.0,96.0,45.03174603174603,25.74830060658342,46.0,9.0,22.0,64.0,79.0
140,406,26727,8532,,,,134,0.0,99.0,41.56716417910448,26.707113118901017,36.0,6.0,19.0,60.0,80.0
141,406,26935,8507,,,,27,0.0,98.0,48.407407407407405,28.71780372368769,45.0,4.0,29.0,69.0,92.0
142,406,26935,8532,,,,34,3.0,96.0,49.3235294117647,20.345084415972526,54.0,23.0,33.0,64.0,72.0
143,406,26942,8507,,,,7,5.0,81.0,37.857142857142854,27.673263699996134,48.0,5.0,7.0,52.0,81.0
144,406,26942,8532,,,,9,18.0,94.0,50.111111111111114,28.04213100160384,38.0,18.0,31.0,78.0,94.0
145,406,27516,8532,,,,6,9.0,77.0,46.5,22.563244447552307,44.0,9.0,42.0,60.0,77.0
146,406,27526,8507,,,,7,23.0,66.0,46.0,17.8232058470598,46.0,23.0,24.0,64.0,66.0
147,406,27526,8532,,,,14,20.0,80.0,46.57142857142857,17.33255844985334,41.0,26.0,34.0,57.0,73.0
148,406,27587,8507,,,,96,0.0,97.0,44.958333333333336,24.07222320070503,47.0,8.0,26.0,63.0,74.0
149,406,27587,8532,,,,93,1.0,99.0,40.04301075268817,23.808070415802206,43.0,5.0,21.0,56.0,69.0
150,406,27674,8507,,,,37,4.0,94.0,42.351351351351354,22.67673332370062,46.0,14.0,22.0,59.0,71.0
151,406,27674,8532,,,,41,0.0,98.0,42.829268292682926,25.701072389128427,49.0,9.0,20.0,63.0,71.0
152,406,27835,8507,,,,7,9.0,65.0,28.714285714285715,19.102480517062748,29.0,9.0,14.0,39.0,65.0
153,406,27835,8532,,,,7,11.0,67.0,38.57142857142857,24.717450939617155,37.0,11.0,16.0,65.0,67.0
154,406,28060,8507,,,,76,1.0,97.0,43.4078947368421,24.691254933183096,45.0,7.0,26.0,58.0,79.0
155,406,28060,8532,,,,73,0.0,95.0,42.917808219178085,23.11370049743077,44.0,9.0,26.0,60.0,73.0
156,406,28179,8507,,,,77,0.0,99.0,46.493506493506494,27.46558774013659,48.0,7.0,21.0,71.0,79.0
157,406,28179,8532,,,,90,0.0,98.0,40.48888888888889,26.344410508563204,35.0,5.0,21.0,61.0,77.0
158,406,28396,8507,,,,23,0.0,89.0,41.43478260869565,23.28250628292043,45.0,12.0,23.0,56.0,68.0
159,406,28396,8532,,,,18,1.0,99.0,44.833333333333336,33.69979926628993,28.0,6.0,12.0,78.0,94.0
160,406,28403,8507,,,,14,26.0,90.0,51.714285714285715,17.51231905492013,48.0,35.0,37.0,65.0,77.0
161,406,28403,8532,,,,17,13.0,90.0,48.294117647058826,19.074736911299567,50.0,18.0,35.0,57.0,72.0
162,406,28457,8507,,,,72,1.0,98.0,48.513888888888886,24.098970263522222,48.0,21.0,29.0,68.0,79.0
163,406,28457,8532,,,,93,0.0,98.0,43.70967741935484,23.828454238925147,44.0,12.0,25.0,60.0,74.0
164,406,28461,8507,,,,85,0.0,99.0,43.51764705882353,26.3093373632442,42.0,9.0,24.0,63.0,78.0
165,406,28461,8532,,,,124,0.0,96.0,41.41935483870968,23.11972964304243,40.0,8.0,23.0,57.0,75.0
166,406,28462,0,,,,9,20.0,79.0,42.55555555555556,17.80527387539371,36.0,20.0,34.0,51.0,79.0
167,406,28462,8507,,,,88,0.0,96.0,39.96590909090909,24.55322572325127,36.0,7.0,18.0,61.0,71.0
168,406,28462,8532,,,,122,0.0,98.0,45.467213114754095,24.91744532301177,46.0,13.0,25.0,63.0,76.0
169,406,28779,0,,,,7,18.0,79.0,48.857142857142854,21.528497171799764,48.0,18.0,30.0,66.0,79.0
170,406,28779,8507,,,,147,0.0,99.0,44.17006802721088,24.74012163447244,45.0,12.0,24.0,62.0,77.0
171,406,28779,8532,,,,171,0.0,98.0,44.07602339181287,25.645778427499344,44.0,9.0,24.0,65.0,78.0
172,406,29056,0,,,,6,30.0,76.0,50.833333333333336,18.808685936733237,48.0,30.0,33.0,70.0,76.0
173,406,29056,8507,,,,102,1.0,96.0,50.205882352941174,26.045025079503432,50.0,17.0,27.0,72.0,87.0
174,406,29056,8532,,,,93,0.0,95.0,44.634408602150536,25.700526532517205,45.0,10.0,23.0,67.0,78.0
175,406,29979,8507,,,,51,0.0,96.0,40.411764705882355,26.762045116611127,40.0,4.0,15.0,64.0,82.0
176,406,29979,8532,,,,52,1.0,98.0,46.69230769230769,23.875936250229806,49.0,10.0,27.0,63.0,74.0
177,406,30133,8507,,,,74,0.0,94.0,42.0,24.655989297109496,43.0,6.0,24.0,58.0,75.0
178,406,30133,8532,,,,92,0.0,97.0,45.92391304347826,24.236578338840925,44.0,15.0,25.0,66.0,78.0
179,406,30437,8507,,,,105,1.0,98.0,42.476190476190474,23.44063501621426,41.0,13.0,24.0,61.0,75.0
180,406,30437,8532,,,,81,9.0,93.0,53.41975308641975,22.028881154935483,53.0,24.0,40.0,70.0,85.0
181,406,30441,0,,,,6,0.0,51.0,31.833333333333332,19.732376102909317,36.0,0.0,16.0,45.0,51.0
182,406,30441,8507,,,,108,0.0,94.0,41.629629629629626,25.060895029400445,43.0,7.0,19.0,60.0,76.0
183,406,30441,8532,,,,90,0.0,99.0,41.388888888888886,24.943394092703585,43.0,6.0,18.0,62.0,74.0
184,406,30679,8507,,,,12,7.0,99.0,53.5,34.80726152034162,38.0,14.0,15.0,80.0,95.0
185,406,30679,8532,,,,10,2.0,75.0,35.0,23.42837785440744,24.0,2.0,19.0,49.0,68.0
186,406,30683,8532,,,,6,14.0,81.0,36.833333333333336,25.103120655939705,28.0,14.0,17.0,50.0,81.0
187,406,30753,8507,,,,96,1.0,95.0,41.833333333333336,25.577813851138817,40.0,8.0,19.0,61.0,75.0
188,406,30753,8532,,,,112,0.0,94.0,45.830357142857146,23.659707792875906,47.0,11.0,28.0,65.0,76.0
189,406,30968,8507,,,,7,10.0,49.0,24.0,16.020819787597222,16.0,10.0,10.0,37.0,49.0
190,406,30968,8532,,,,13,3.0,95.0,50.38461538461539,24.53751706244427,53.0,11.0,43.0,61.0,75.0
191,406,30969,8507,,,,10,5.0,63.0,38.8,17.781388522209895,34.0,5.0,27.0,55.0,59.0
192,406,30969,8532,,,,15,0.0,90.0,48.6,26.842929369628365,50.0,19.0,23.0,77.0,86.0
193,406,30978,8507,,,,16,5.0,95.0,44.5625,27.832759475122117,38.0,5.0,26.0,63.0,87.0
194,406,30978,8532,,,,12,14.0,77.0,33.916666666666664,17.422338499405836,30.0,16.0,19.0,37.0,51.0
195,406,31057,8507,,,,73,3.0,97.0,48.28767123287671,24.06500424316905,52.0,10.0,32.0,64.0,79.0
196,406,31057,8532,,,,104,1.0,98.0,48.21153846153846,25.715271831679072,48.0,12.0,26.0,69.0,83.0
197,406,31317,0,,,,8,19.0,78.0,48.25,22.076166851542478,40.0,19.0,27.0,69.0,78.0
198,406,31317,8507,,,,131,0.0,99.0,43.3206106870229,23.930112081634245,42.0,13.0,26.0,61.0,78.0
199,406,31317,8532,,,,130,0.0,98.0,43.753846153846155,23.689876665155023,45.0,9.0,27.0,61.0,75.0
200,406,31597,8507,,,,73,3.0,96.0,42.24657534246575,23.28911334956374,41.0,11.0,25.0,59.0,75.0
201,406,31597,8532,,,,81,0.0,99.0,48.18518518518518,25.880548251105072,53.0,12.0,29.0,66.0,80.0
202,406,31602,8507,,,,171,0.0,97.0,45.134502923976605,24.1801944273734,44.0,11.0,28.0,62.0,76.0
203,406,31602,8532,,,,178,0.0,99.0,45.174157303370784,24.622987872549626,49.0,12.0,22.0,64.0,75.0
204,406,31609,8507,,,,120,0.0,99.0,47.141666666666666,26.794673945034827,50.0,6.0,24.0,66.0,79.0
205,406,31609,8532,,,,123,0.0,99.0,42.52845528455285,22.822668197646596,47.0,11.0,25.0,59.0,70.0
206,406,31610,0,,,,33,4.0,98.0,43.03030303030303,22.61150819893054,44.0,14.0,27.0,57.0,70.0
207,406,31610,8507,,,,513,0.0,99.0,42.3859649122807,24.37265930056831,42.0,10.0,23.0,60.0,76.0
208,406,31610,8532,,,,521,0.0,99.0,44.84644913627639,24.78397884843003,44.0,10.0,26.0,64.0,78.0
209,406,31668,0,,,,8,6.0,66.0,34.75,21.157572099436578,23.0,6.0,16.0,50.0,66.0
210,406,31668,8507,,,,121,0.0,99.0,45.30578512396694,24.372745357333947,47.0,8.0,28.0,62.0,75.0
211,406,31668,8532,,,,135,0.0,98.0,44.65925925925926,25.321857398970074,44.0,9.0,25.0,64.0,78.0
212,406,31821,8507,,,,62,0.0,95.0,44.193548387096776,25.360895876556782,44.0,6.0,23.0,66.0,75.0
213,406,31821,8532,,,,65,2.0,91.0,46.09230769230769,23.255861544003185,46.0,14.0,31.0,63.0,79.0
214,406,31884,0,,,,7,30.0,66.0,53.142857142857146,11.422617496711972,54.0,30.0,51.0,61.0,66.0
215,406,31884,8507,,,,109,1.0,95.0,43.4954128440367,23.184694765205762,42.0,12.0,31.0,57.0,77.0
216,406,31884,8532,,,,107,0.0,96.0,41.86915887850467,25.112608316454338,44.0,7.0,22.0,59.0,77.0
217,406,72401,0,,,,40,3.0,92.0,45.3,25.220260475687766,36.0,13.0,26.0,70.0,78.0
218,406,72401,8507,,,,1063,0.0,99.0,44.13546566321731,24.389156866131493,44.0,10.0,25.0,62.0,77.0
219,406,72401,8532,,,,1055,0.0,99.0,43.75734597156398,24.89819652691543,43.0,9.0,23.0,63.0,77.0
220,406,72403,0,,,,9,2.0,79.0,41.22222222222222,28.25675927003032,33.0,2.0,19.0,74.0,79.0
221,406,72403,8507,,,,181,0.0,99.0,45.629834254143645,25.167902717441475,46.0,12.0,25.0,62.0,79.0
222,406,72403,8532,,,,214,1.0,99.0,44.55140186915888,25.86466534711969,43.0,10.0,23.0,64.0,77.0
223,406,72404,0,,,,70,1.0,94.0,43.885714285714286,24.48042273549394,46.0,8.0,25.0,59.0,77.0
224,406,72404,8507,,,,1685,0.0,99.0,44.8759643916914,24.47897780240247,45.0,10.0,26.0,63.0,78.0
225,406,72404,8532,,,,1731,0.0,99.0,44.17677642980936,24.70423785241076,44.0,10.0,24.0,64.0,77.0
226,406,72407,0,,,,17,5.0,97.0,40.05882352941177,28.55799053731568,32.0,8.0,18.0,57.0,88.0
227,406,72407,8507,,,,359,0.0,99.0,43.91643454038997,24.499999603021983,44.0,9.0,23.0,61.0,78.0
228,406,72407,8532,,,,327,0.0,99.0,43.03363914373089,26.412526655421875,44.0,7.0,21.0,63.0,78.0
229,406,72413,0,,,,81,0.0,97.0,43.0,22.77992537301209,45.0,10.0,25.0,60.0,71.0
230,406,72413,8507,,,,1980,0.0,99.0,44.892929292929296,24.72526454717507,44.0,11.0,26.0,63.0,78.0
231,406,72413,8532,,,,2066,0.0,99.0,44.87947725072604,24.748096410620377,45.0,11.0,25.0,63.0,78.0
232,406,72418,0,,,,73,0.0,97.0,47.24657534246575,25.08362725293899,51.0,8.0,31.0,70.0,78.0
233,406,72418,8507,,,,1704,0.0,99.0,44.24295774647887,24.251174103254304,44.0,10.0,26.0,63.0,77.0
234,406,72418,8532,,,,1785,0.0,99.0,44.128291316526614,24.682849536882458,44.0,10.0,24.0,62.0,77.0
235,406,72421,0,,,,73,0.0,99.0,43.64383561643836,24.083402458386207,43.0,9.0,26.0,63.0,75.0
236,406,72421,8507,,,,1716,0.0,99.0,44.66608391608391,24.514714639745915,45.0,10.0,25.0,64.0,77.0
237,406,72421,8532,,,,1724,0.0,99.0,44.18677494199536,24.529275371339313,45.0,10.0,24.0,62.0,77.0
238,406,72434,8507,,,,49,0.0,84.0,43.83673469387755,23.934238845546066,46.0,3.0,27.0,61.0,76.0
239,406,72434,8532,,,,69,2.0,99.0,42.26086956521739,25.310223564397756,42.0,6.0,24.0,59.0,75.0
240,406,72578,8532,,,,6,32.0,74.0,46.5,15.083103128998356,41.0,32.0,35.0,49.0,74.0
241,406,72618,8507,,,,70,0.0,98.0,42.44285714285714,26.813167711647186,40.0,4.0,21.0,61.0,77.0
242,406,72618,8532,,,,81,0.0,98.0,44.18518518518518,25.163024018940526,45.0,10.0,25.0,62.0,75.0
243,406,72693,8507,,,,92,0.0,98.0,46.44565217391305,24.745457627539825,47.0,9.0,27.0,68.0,75.0
244,406,72693,8532,,,,101,1.0,98.0,48.56435643564357,23.381366872612112,49.0,18.0,29.0,67.0,78.0
